category,name,n,n_squared,n_comparisons_total,n_comparisons_non_self,sum_scores_all,sum_scores_non_self,mean_score_all,mean_score_non_self,var_score_non_self,std_score_non_self,median_score_non_self,q25_score,q75_score,min_score,max_score,fraction_strong_binders,fraction_moderate_binders,fraction_weak_binders,log_n,sqrt_n,expected_random,enrichment_score,size_bin,z_score,effect_size,cluster_name,foldseek_match_coverage,foldseek_core_module_fraction,foldseek_network_density,foldseek_multi_match_fraction
RANDOM,RANDOM_MGC_2472,2,4,1,1,0.1316927586630646,0.1316927586630646,0.1316927586630646,0.1316927586630646,0.0133371359509945,0.1642584323913343,0.0590499782088773,0.025172640353521,0.3299029810370402,-0.0772175898601027,0.3509345915543025,0.1316927586630646,0.0658463793315323,0.8683072413369354,0.6931471805599453,1.4142135623730951,0.0191434216011193,804.383204851352,0,-0.2665899859955802,0.8252126470866125,RANDOM_MGC_2472,0.1316927586630646,0.3,0.017342982684288175,0.19753913799459688
RANDOM,RANDOM_MGC_2473,4,16,6,6,0.8079555943656747,0.8079555943656747,0.1346592657276124,0.1346592657276124,0.1233147806165897,0.0315194494268881,0.2322219874382404,-0.0499945418153206,0.1813261303131322,0.1144258171541153,0.2731788988322003,0.1346592657276124,0.0673296328638062,0.8653407342723876,1.3862943611198906,2.0,0.0811690343390409,1029.6171896516355,1,-0.2571685349021645,2.602934041694556,RANDOM_MGC_2473,0.1346592657276124,0.3,0.018133117846299725,0.20198889859141858
RANDOM,RANDOM_MGC_2474,6,36,15,15,0.1876189437687647,0.1876189437687647,0.0125079295845843,0.0125079295845843,0.0471960979133278,0.0303030511731596,0.0287431372308748,-0.0237770456347275,0.084690989001932,-0.195299214687176,0.2266431953191929,0.0125079295845843,0.0062539647922921,0.9874920704154156,1.791759469228055,2.449489742783178,0.1201613305994396,103.48829445843538,2,-0.6451139584005343,-0.1897204025374465,RANDOM_MGC_2474,0.0125079295845843,0.3,0.0001564483024929192,0.0187618943768764
RANDOM,RANDOM_MGC_2475,3,9,3,3,0.1869749641411662,0.1869749641411662,0.0623249880470554,0.0623249880470554,0.1000024585654456,0.0811746364873582,0.1591760537118042,0.0571528678175284,0.2179814831006758,-0.3537052132466422,0.0732539303671535,0.0623249880470554,0.0311624940235277,0.9376750119529446,1.0986122886681096,1.7320508075688772,0.0722423366775002,4395.436860399932,1,-0.4868979252984727,-0.1694856730981121,RANDOM_MGC_2475,0.0623249880470554,0.3,0.003884404135065598,0.0934874820705831
RANDOM,RANDOM_MGC_2476,5,25,10,10,1.6732816319326258,1.6732816319326258,0.1673281631932625,0.1673281631932625,0.055725522940179,0.2495654250574588,0.161074034461735,0.1669426039701315,0.2398900222211055,0.060698832200206,0.2111525228668028,0.1673281631932625,0.0836640815966312,0.8326718368067374,1.6094379124341005,2.23606797749979,0.0374740706943817,317.81788399169966,2,-0.1534140475366179,0.5597320391784085,RANDOM_MGC_2476,0.1673281631932625,0.3,0.027998714197631086,0.2509922447898937
RANDOM,RANDOM_MGC_2477,3,9,3,3,0.4380598509532348,0.4380598509532348,0.1460199503177449,0.1460199503177449,0.0050103266598688,0.5318606663151966,0.1755031706254151,-0.0401242411487276,0.1508747999035868,0.1173479870392083,0.5935005175476644,0.1460199503177449,0.0730099751588724,0.853980049682255,1.0986122886681096,1.7320508075688772,0.0005632531988038,910.5427031432991,1,-0.2210876721485244,-0.2843514997403912,RANDOM_MGC_2477,0.1460199503177449,0.3,0.02132182589079669,0.21902992547661732
RANDOM,RANDOM_MGC_2478,1,1,0,0,-0.0,-0.0,-0.0149730210551555,-0.0149730210551555,0.1215672870122197,0.2288860247878986,0.0284833763092083,-0.2254575837377159,0.009217580183042,-0.2036212788669759,0.0931246316609266,0.0,0.0,1.0,0.0,1.0,0.0273983307023333,1870.260950458027,0,-0.732391833294907,1.3392329862391188,RANDOM_MGC_2478,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_2479,2,4,1,1,0.1074550729250063,0.1074550729250063,0.1074550729250063,0.1074550729250063,0.0804096976621674,0.4112212635055992,0.1386581544480323,0.0968086649074031,0.3321357412409811,0.0528350446827654,0.2740982092069358,0.1074550729250063,0.0537275364625031,0.8925449270749937,0.6931471805599453,1.4142135623730951,0.0591704466823419,4058.42285667568,0,-0.3435674432643364,-0.404007425814248,RANDOM_MGC_2479,0.1074550729250063,0.3,0.011546592697318423,0.1611826093875094
RANDOM,RANDOM_MGC_2480,3,9,3,3,-0.1738619781168345,-0.1738619781168345,-0.0579539927056115,-0.0579539927056115,0.0569594018796281,0.3111928802841263,-0.07382097998915,-0.0589767975068016,0.1040884027654694,-0.2154673217940514,0.0642004511049927,0.0,0.0,1.0,1.0986122886681096,1.7320508075688772,0.0086822446225472,496.6308500248708,1,-0.8688968587477887,-0.0310490351008901,RANDOM_MGC_2480,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_2481,1,1,0,0,0.0,0.0,0.0858323780462862,0.0858323780462862,0.0225085423913775,0.2227637455837629,0.0039832138401311,-0.0752442471403549,0.2288229345734675,-0.1354534253618657,0.5692466715055178,0.0858323780462862,0.0429161890231431,0.9141676219537136,0.0,1.0,0.0747618268408747,89.19408618619653,0,-0.412239844130087,-1.4424444208992406,RANDOM_MGC_2481,0.0858323780462862,0.3,0.007367197121080593,0.1287485670694293
RANDOM,RANDOM_MGC_2482,4,16,6,6,1.303448749133786,1.303448749133786,0.2172414581889643,0.2172414581889643,0.0979079357823635,0.0725480737559202,0.3367853777280766,0.1148738916177664,0.2965315153261545,0.0744557222201767,0.2617377635361613,0.2172414581889643,0.1086207290944821,0.7827585418110357,1.3862943611198906,2.0,0.0475352149868791,3224.9209458389987,1,0.0051076271066583,-0.2355835166222305,RANDOM_MGC_2482,0.2172414581889643,0.3,0.04719385115606752,0.3258621872834464
RANDOM,RANDOM_MGC_2483,3,9,3,3,0.0455988512217059,0.0455988512217059,0.0151996170739019,0.0151996170739019,0.0321856001072624,0.644106867862782,-0.0146562615458468,-0.0660260016129338,0.0587808629498368,-0.05860466621104,0.3803578229125692,0.0151996170739019,0.0075998085369509,0.984800382926098,1.0986122886681096,1.7320508075688772,0.020145381936546,314.3494023409711,1,-0.6365653180340801,-1.0075796594347577,RANDOM_MGC_2483,0.0151996170739019,0.3,0.00023102835919325016,0.0227994256108528
RANDOM,RANDOM_MGC_2484,3,9,3,3,0.069789191310293,0.069789191310293,0.0232630637700976,0.0232630637700976,0.0560671367458886,0.0967712597927456,0.1567907351747182,-0.0529230113675307,0.1418057038772474,-0.3657761550863723,0.0356552550211932,0.0232630637700976,0.0116315318850488,0.9767369362299024,1.0986122886681096,1.7320508075688772,0.094365135435331,1570.9616764379032,1,-0.6109562879392365,0.3460639979000641,RANDOM_MGC_2484,0.0232630637700976,0.3,0.0005411701359716276,0.0348945956551464
RANDOM,RANDOM_MGC_2485,6,36,15,15,2.051191717375095,2.051191717375095,0.136746114491673,0.136746114491673,0.0058143171943177,0.0874347195827375,0.1132365167635039,-0.0118697608871091,0.2456172770492365,0.1075276067012477,0.5261558577446324,0.136746114491673,0.0683730572458365,0.8632538855083269,1.791759469228055,2.449489742783178,0.0515172723059534,1671.688880602499,2,-0.2505408265764646,-1.6642321881882414,RANDOM_MGC_2485,0.136746114491673,0.3,0.018699499828569742,0.20511917173750951
RANDOM,RANDOM_MGC_2486,5,25,10,10,-0.2703890757988485,-0.2703890757988485,-0.0270389075798848,-0.0270389075798848,0.1499447413965727,0.0894399989240064,0.0485576801301237,-0.0617558475547651,0.0758962636542306,-0.0357876241183358,0.4394127880139424,0.0,0.0,1.0,1.6094379124341005,2.23606797749979,0.0180819674195853,42.434875831415575,2,-0.7707123757099197,0.9798875945685572,RANDOM_MGC_2486,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_2487,1,1,0,0,0.0,0.0,0.0375743928781622,0.0375743928781622,0.0094351430211596,0.0301734071268391,0.0734896785567807,-0.0117102051921523,0.1076267396693291,-0.315341715161428,0.3495246575809616,0.0375743928781622,0.0187871964390811,0.9624256071218378,0.0,1.0,0.0109883883235726,218.14570878867485,0,-0.5655043526026328,-0.8711730344207845,RANDOM_MGC_2487,0.0375743928781622,0.3,0.0014118350001624863,0.056361589317243305
RANDOM,RANDOM_MGC_2488,1,1,0,0,0.0,0.0,0.1248473207683044,0.1248473207683044,0.2214936990256181,0.2071376637275449,0.1630498598497597,0.1167424606678673,0.1548753757983527,0.1178938661690958,0.1897512871614606,0.1248473207683044,0.0624236603841522,0.8751526792316956,0.0,1.0,0.0085351866306668,691.7252182344107,0,-0.2883306921308368,1.7841287001951118,RANDOM_MGC_2488,0.1248473207683044,0.3,0.015586853503023893,0.1872709811524566
RANDOM,RANDOM_MGC_2489,1,1,0,0,0.0,0.0,0.0374657048140523,0.0374657048140523,0.2021735954817102,0.1190394618019874,0.0127110147523627,-0.0460352564142396,0.0946350542252271,-0.0961045772002383,0.0616996362677563,0.0374657048140523,0.0187328524070261,0.9625342951859476,0.0,1.0,0.2160503833733853,82.75397762359239,0,-0.5658495394699377,1.3707573933854915,RANDOM_MGC_2489,0.0374657048140523,0.3,0.0014036790372137016,0.0561985572210784
RANDOM,RANDOM_MGC_2490,4,16,6,6,0.3944767854481261,0.3944767854481261,0.065746130908021,0.065746130908021,0.354356512238867,0.2214069525972478,0.0520760773064024,-0.2581911177046096,0.1375142334196708,-0.0886169418075896,0.2047187939991585,0.065746130908021,0.0328730654540105,0.9342538690919788,1.3862943611198906,2.0,0.1016074690157818,287.7087615147564,1,-0.4760325777881378,0.5356454688228328,RANDOM_MGC_2490,0.065746130908021,0.3,0.004322553729374635,0.09861919636203151
RANDOM,RANDOM_MGC_2491,2,4,1,1,0.1353371854323674,0.1353371854323674,0.1353371854323674,0.1353371854323674,0.239077435765682,0.1810552299753096,0.1223768698624771,0.1019505919145734,0.1596726003639909,0.052727980447692,0.3545552221476477,0.1353371854323674,0.0676685927161837,0.8646628145676325,0.6931471805599453,1.4142135623730951,0.0582616801657371,1240.0147579820257,0,-0.255015501990178,-1.5379898312727664,RANDOM_MGC_2491,0.1353371854323674,0.3,0.018316153760754995,0.20300577814855109
RANDOM,RANDOM_MGC_2492,3,9,3,3,0.3372893157932876,0.3372893157932876,0.1124297719310958,0.1124297719310958,0.3554616226917459,0.2200606593706129,0.1261682152633363,-0.1524301297857622,0.1385734863833305,0.0478760639731757,0.4545013944571685,0.1124297719310958,0.0562148859655479,0.8875702280689042,1.0986122886681096,1.7320508075688772,0.0317987755363513,1003.7681506217938,1,-0.3277680932643121,-0.6278888582675328,RANDOM_MGC_2492,0.1124297719310958,0.3,0.012640453616478217,0.16864465789664368
RANDOM,RANDOM_MGC_2493,1,1,0,0,0.0,0.0,0.1014441061369735,0.1014441061369735,0.2182815091992145,0.1059984588318166,0.0972073362744514,-0.0291961004397312,0.2583905951528891,-0.1681720615826241,0.2424568427782194,0.1014441061369735,0.0507220530684867,0.8985558938630265,0.0,1.0,0.0942360706623935,1484.2345007906335,0,-0.3626579184883449,-0.8962892934675591,RANDOM_MGC_2493,0.1014441061369735,0.3,0.010290906669929543,0.1521661592054602
RANDOM,RANDOM_MGC_2494,3,9,3,3,0.1752669545154817,0.1752669545154817,0.0584223181718272,0.0584223181718272,0.0119356453502076,0.5064438868842003,0.0380864891867692,0.0317807340922096,0.0969552398150759,-0.032828508340299,0.2166430139259628,0.0584223181718272,0.0292111590859136,0.9415776818281728,1.0986122886681096,1.7320508075688772,0.0607351637726704,1718.5238571369562,1,-0.4992925741441221,-0.771126430322354,RANDOM_MGC_2494,0.0584223181718272,0.3,0.0034131672605702107,0.0876334772577408
RANDOM,RANDOM_MGC_2495,5,25,10,10,1.0877433918409585,1.0877433918409585,0.1087743391840958,0.1087743391840958,0.0575687509434468,0.229195168710925,0.0679980114989528,5.031269941006833e-05,0.47250273375236,0.0823587002651008,0.6587439884829552,0.1087743391840958,0.0543871695920479,0.8912256608159042,1.6094379124341005,2.23606797749979,0.0407370063434088,204.01028985144225,2,-0.3393775316043418,1.5767855358631488,RANDOM_MGC_2495,0.1087743391840958,0.3,0.01183185686493672,0.16316150877614372
RANDOM,RANDOM_MGC_2496,5,25,10,10,0.7371497971291728,0.7371497971291728,0.0737149797129172,0.0737149797129172,0.0079212444399667,0.0701228586810254,0.0378655772399476,0.028107434903811,0.1310555670167472,-0.0507046766566884,0.0835065974130147,0.0737149797129172,0.0368574898564586,0.9262850202870828,1.6094379124341005,2.23606797749979,0.0756790662151912,303.43024128581106,2,-0.4507239850045917,-0.1526437910308775,RANDOM_MGC_2496,0.0737149797129172,0.3,0.005433898234075794,0.1105724695693758
RANDOM,RANDOM_MGC_2497,9,81,36,36,4.140151138970306,4.140151138970306,0.1150041983047307,0.1150041983047307,0.0788113474194438,0.6962360235281565,0.141691331838114,0.1019589251236583,0.2088451474932003,-0.1441931535804972,0.1918256938661799,0.1150041983047307,0.0575020991523653,0.8849958016952693,2.197224577336219,3.0,0.0063482798318539,2348.1103787027723,3,-0.3195918672702245,-0.6578638183486168,RANDOM_MGC_2497,0.1150041983047307,0.3,0.013225965627713825,0.172506297457096
RANDOM,RANDOM_MGC_2498,5,25,10,10,0.4721782621662355,0.4721782621662355,0.0472178262166235,0.0472178262166235,0.0754505189382169,0.0347765272043718,0.012125003239917,0.0374872213380172,0.1173239225171834,-0.0264498913792455,0.1625268534332381,0.0472178262166235,0.0236089131083117,0.9527821737833764,1.6094379124341005,2.23606797749979,0.1037361144672437,5035.812895118279,2,-0.5348773783214252,-0.7479094802592432,RANDOM_MGC_2498,0.0472178262166235,0.3,0.0022295231126232577,0.0708267393249352
RANDOM,RANDOM_MGC_2499,4,16,6,6,0.4172256169143155,0.4172256169143155,0.0695376028190525,0.0695376028190525,0.2553335738868174,0.3966405645951499,0.0145853884723665,0.0677998399624739,0.1374863380280963,0.0412013992035495,0.2735962347808722,0.0695376028190525,0.0347688014095262,0.9304623971809474,1.3862943611198906,2.0,0.0068399962744858,416.7939400632428,1,-0.4639910871041142,-0.5318377540261824,RANDOM_MGC_2499,0.0695376028190525,0.3,0.004835478205820297,0.1043064042285787
RANDOM,RANDOM_MGC_2500,4,16,6,6,0.0732779803728421,0.0732779803728421,0.012212996728807,0.012212996728807,0.3496434152955401,0.3403791796057135,0.0192635035566425,-0.1476409968820349,0.2329459900937379,-0.0712263315283845,0.0321872944570679,0.012212996728807,0.0061064983644035,0.987787003271193,1.3862943611198906,2.0,0.1173342786318291,1420.7008626761894,1,-0.6460506477176625,0.5326194927523904,RANDOM_MGC_2500,0.012212996728807,0.3,0.00014915728909785047,0.0183194950932105
RANDOM,RANDOM_MGC_2501,3,9,3,3,0.2400433790686717,0.2400433790686717,0.0800144596895572,0.0800144596895572,0.0300624190632037,0.0226948613725339,-0.0290841823125612,-0.1361372971837092,0.0897778950539031,-0.0776832356158378,0.4956719912319501,0.0800144596895572,0.0400072298447786,0.9199855403104428,1.0986122886681096,1.7320508075688772,0.0124122293882885,2457.9498651471927,1,-0.4307172089469351,-1.6270903870942537,RANDOM_MGC_2501,0.0800144596895572,0.3,0.006402313759411774,0.1200216895343358
RANDOM,RANDOM_MGC_2502,1,1,0,0,0.0,0.0,0.024918938682352,0.024918938682352,0.087302257108864,0.6953328140834047,0.0245990593843173,-0.0409630410022974,0.0673432078682951,0.0034620647071108,0.1009977839863962,0.024918938682352,0.012459469341176,0.975081061317648,0.0,1.0,0.024575709690819,1390.690432996961,0,-0.6056973270929739,0.0981786099392912,RANDOM_MGC_2502,0.024918938682352,0.3,0.0006209535050548188,0.037378408023528
RANDOM,RANDOM_MGC_2503,4,16,6,6,0.0204162122309909,0.0204162122309909,0.0034027020384984,0.0034027020384984,0.062444569220644,0.1140762668087198,0.0073445900219052,-0.0699787493121156,0.0370915183841896,-0.0500532971359115,0.0443332919646417,0.0034027020384984,0.0017013510192492,0.9965972979615016,1.3862943611198906,2.0,0.0713866760839935,855.1130603987086,1,-0.6740316228972963,0.4235468329650919,RANDOM_MGC_2503,0.0034027020384984,0.3,1.1578381162801166e-05,0.0051040530577476
RANDOM,RANDOM_MGC_2504,1,1,0,0,0.0,0.0,0.1008649414977325,0.1008649414977325,0.0791278721092142,0.4051565862886112,0.1290098156569855,-0.016766360685671,0.1403181115683416,-0.606051969094735,0.2799259555611471,0.1008649414977325,0.0504324707488662,0.8991350585022675,0.0,1.0,0.0060323514405971,577.8706215979146,0,-0.3644973111494496,-1.735364660517407,RANDOM_MGC_2504,0.1008649414977325,0.3,0.010173736423340999,0.1512974122465987
RANDOM,RANDOM_MGC_2505,3,9,3,3,0.2928135722576817,0.2928135722576817,0.0976045240858938,0.0976045240858938,0.0758706158376205,0.0973044750771286,0.1146596217500625,-0.023096006543718,0.3413173220484683,0.0519327424418044,0.1278975368178059,0.0976045240858938,0.0488022620429469,0.902395475914106,1.0986122886681096,1.7320508075688772,0.1838940645905779,7984.593926095398,1,-0.3748522041334786,-1.4175269251745022,RANDOM_MGC_2505,0.0976045240858938,0.3,0.009526643122033824,0.1464067861288407
RANDOM,RANDOM_MGC_2506,8,64,28,28,3.8663529850777625,3.8663529850777625,0.1380840351813486,0.1380840351813486,0.2454855648726854,0.2237693513244665,0.0741883252717027,0.098908914674281,0.1453292105561677,0.124960718972011,0.2181975292745521,0.1380840351813486,0.0690420175906743,0.8619159648186514,2.079441541679836,2.8284271247461903,0.0691384107085545,1207.3812554593003,3,-0.24629166954755,-0.0477073433189747,RANDOM_MGC_2506,0.1380840351813486,0.3,0.019067200771963916,0.2071260527720229
RANDOM,RANDOM_MGC_2507,4,16,6,6,0.3113405073610078,0.3113405073610078,0.0518900845601679,0.0518900845601679,0.2264574489153777,1.0762611293073718,0.0425790694587716,0.0345520960962754,0.0852119796069214,-0.0612927390684206,0.4477904371255452,0.0518900845601679,0.0259450422800839,0.948109915439832,1.3862943611198906,2.0,0.015089885970984,1617.9934205762977,1,-0.520038561989054,1.4409826473778995,RANDOM_MGC_2507,0.0518900845601679,0.3,0.0026925808756613754,0.0778351268402518
RANDOM,RANDOM_MGC_2508,3,9,3,3,0.334415256376229,0.334415256376229,0.1114717521254096,0.1114717521254096,0.01309480830293,0.2830803955972877,0.1441107295796218,0.0551866385645298,0.2452909296521338,0.0961323891485688,0.4229837553705037,0.1114717521254096,0.0557358760627048,0.8885282478745904,1.0986122886681096,1.7320508075688772,0.1092865100463592,1516.7422857146096,1,-0.3308107075407664,1.2027281241460397,RANDOM_MGC_2508,0.1114717521254096,0.3,0.01242595152190876,0.1672076281881144
RANDOM,RANDOM_MGC_2509,5,25,10,10,1.2160662763143009,1.2160662763143009,0.1216066276314301,0.1216066276314301,0.0423288268819449,0.1054306487808956,0.1425086437533265,0.0021999100570986,0.1488861422475064,0.1188776589764847,0.1875972451322923,0.1216066276314301,0.060803313815715,0.87839337236857,1.6094379124341005,2.23606797749979,0.0021166958400601,486.6677212574016,2,-0.2986229419834368,-0.6084697814006472,RANDOM_MGC_2509,0.1216066276314301,0.3,0.014788171883889298,0.1824099414471451
RANDOM,RANDOM_MGC_2510,3,9,3,3,0.3422368210681297,0.3422368210681297,0.1140789403560432,0.1140789403560432,0.1397456723501479,0.1839556085500994,0.0749854193286819,-0.0489914009567113,0.2931230201411399,0.1109565025037448,0.2229270488969176,0.1140789403560432,0.0570394701780216,0.8859210596439567,1.0986122886681096,1.7320508075688772,0.0005468464778809,1153.805655354771,1,-0.322530431825331,1.4092884343347918,RANDOM_MGC_2510,0.1140789403560432,0.3,0.013014004632757661,0.1711184105340648
RANDOM,RANDOM_MGC_2511,1,1,0,0,0.0,0.0,0.0238785885210479,0.0238785885210479,0.1151972261892455,0.3381416342300907,0.0446737622342699,0.0145395299232482,0.0639140932400135,-0.0464439679413183,0.1656065252704584,0.0238785885210479,0.0119392942605239,0.976121411478952,0.0,1.0,0.0195542999154838,794.5352179028347,0,-0.6090014177125078,-0.3196267004512306,RANDOM_MGC_2511,0.0238785885210479,0.3,0.0005701869897575205,0.0358178827815718
RANDOM,RANDOM_MGC_2512,8,64,28,28,2.606934602755124,2.606934602755124,0.0931048072412544,0.0931048072412544,0.0997480602062869,0.1767382726349611,0.1388492698314764,0.0043552600108549,0.1051175898266144,0.077773133872179,0.2605151997123937,0.0931048072412544,0.0465524036206272,0.9068951927587456,2.079441541679836,2.8284271247461903,0.0053535461997064,780.4357432026318,3,-0.3891430388638693,-0.3282068700336109,RANDOM_MGC_2512,0.0931048072412544,0.3,0.008668505131431139,0.1396572108618816
RANDOM,RANDOM_MGC_2513,3,9,3,3,0.3250618830596429,0.3250618830596429,0.1083539610198809,0.1083539610198809,0.5084890032607613,0.7248893251503268,0.0595390092093584,0.1027924094406162,0.1815874670747147,0.0654930558918832,0.1798071123649377,0.1083539610198809,0.0541769805099404,0.8916460389801191,1.0986122886681096,1.7320508075688772,0.0857189215030386,1505.6186276809558,1,-0.3407126278062765,0.0940155027135874,RANDOM_MGC_2513,0.1083539610198809,0.3,0.01174058086869787,0.1625309415298213
RANDOM,RANDOM_MGC_2514,5,25,10,10,0.8300967115046388,0.8300967115046388,0.0830096711504638,0.0830096711504638,0.0410882340800397,0.6062629045108668,-0.0150020157801645,-0.0911614845502365,0.1546174426344227,-0.1259603190755716,0.2357665593154174,0.0830096711504638,0.0415048355752319,0.916990328849536,1.6094379124341005,2.23606797749979,0.0242672626131537,438.9374968595867,2,-0.4212045943873365,0.8394649131390267,RANDOM_MGC_2514,0.0830096711504638,0.3,0.006890605504508142,0.1245145067256957
RANDOM,RANDOM_MGC_2515,2,4,1,1,-0.065639913744347,-0.065639913744347,-0.065639913744347,-0.065639913744347,0.0724119314995845,0.0476319661336327,0.0230632555760122,-0.1755430616871439,-0.0616481636524095,-0.1336758671311917,0.2311425589838629,0.0,0.0,1.0,0.6931471805599453,1.4142135623730951,0.0483266071679295,328.7217273035854,0,-0.8933068896692348,-0.6089981951521142,RANDOM_MGC_2515,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_2516,8,64,28,28,2.6290533724592784,2.6290533724592784,0.093894763302117,0.093894763302117,0.387041923263735,0.461052713190786,0.1096615090060042,-0.0253840492454796,0.2204481638017535,-0.0774692146547792,0.3255552311096812,0.093894763302117,0.0469473816510585,0.9061052366978828,2.079441541679836,2.8284271247461903,0.0865522167485679,1812.9761585732435,3,-0.3866341851071028,-0.3980492988325753,RANDOM_MGC_2516,0.093894763302117,0.3,0.008816226575560578,0.1408421449531755
RANDOM,RANDOM_MGC_2517,6,36,15,15,3.5938455569580627,3.5938455569580627,0.2395897037972041,0.2395897037972041,0.1189255893311766,0.8563474898912178,0.2167251123526444,0.0961594815325476,0.2548749334141266,0.1336186781587199,0.8425523480873465,0.2395897037972041,0.119794851898602,0.7604102962027959,1.791759469228055,2.449489742783178,0.0083023285461416,644.4449523783804,2,0.0760843342036853,-1.248167610160914,RANDOM_MGC_2517,0.2395897037972041,0.3,0.057403226165631996,0.3593845556958061
RANDOM,RANDOM_MGC_2518,4,16,6,6,0.3416232715095254,0.3416232715095254,0.0569372119182542,0.0569372119182542,0.1046058564690177,0.1143378171296021,0.0323594471702231,-0.011509753637283,0.0809448464313514,-0.3751544990289315,0.1114687510085624,0.0569372119182542,0.0284686059591271,0.9430627880817456,1.3862943611198906,2.0,0.1818732117898861,776.6457139051987,1,-0.5040091838241657,0.3510265143437631,RANDOM_MGC_2518,0.0569372119182542,0.3,0.0032418461010241886,0.0854058178773813
RANDOM,RANDOM_MGC_2519,2,4,1,1,0.0308065260522722,0.0308065260522722,0.0308065260522722,0.0308065260522722,0.0168119572153685,0.081629131018797,0.0381460529284608,-0.0047036501913247,0.1134701380223985,-0.2076154017965446,0.257594087908051,0.0308065260522722,0.0154032630261361,0.9691934739477278,0.6931471805599453,1.4142135623730951,0.0527117155549463,159.36600057266682,0,-0.58699869760821,0.9333391899629212,RANDOM_MGC_2519,0.0308065260522722,0.3,0.0009490420474093259,0.0462097890784083
RANDOM,RANDOM_MGC_2520,5,25,10,10,1.0900774773950928,1.0900774773950928,0.1090077477395092,0.1090077477395092,0.0283234515439655,0.0028905043021779,0.1610586682655872,-0.0450133103679022,0.3304474649182572,-0.2737907804078091,0.7069228704336672,0.1090077477395092,0.0545038738697546,0.8909922522604907,1.6094379124341005,2.23606797749979,0.0033824878212737,2872.9158889772266,2,-0.3386362398286056,0.9946247733490482,RANDOM_MGC_2520,0.1090077477395092,0.3,0.011882689067240474,0.1635116216092638
RANDOM,RANDOM_MGC_2521,2,4,1,1,0.1046788529431266,0.1046788529431266,0.1046788529431266,0.1046788529431266,0.0473968582312417,0.0368732325172265,0.0291894460995522,-0.0455453308395107,0.1067630340319878,-0.0416533851311664,0.1248884477560995,0.1046788529431266,0.0523394264715633,0.8953211470568734,0.6931471805599453,1.4142135623730951,0.038858727336846,1851.990363531192,0,-0.3523845538306414,-1.366580488960167,RANDOM_MGC_2521,0.1046788529431266,0.3,0.010957662253488723,0.15701827941468988
RANDOM,RANDOM_MGC_2522,4,16,6,6,1.0031051804673925,1.0031051804673925,0.1671841967445654,0.1671841967445654,0.0625202779203924,0.9725901490462778,0.1471369687533782,0.152688180677038,0.3402016868216785,-0.1367323019477271,0.3322549522586417,0.1671841967445654,0.0835920983722827,0.8328158032554346,1.3862943611198906,2.0,0.1023439686651843,2226.238759041972,1,-0.1538712764681457,-0.3828964942805418,RANDOM_MGC_2522,0.1671841967445654,0.3,0.027950555641125547,0.25077629511684807
RANDOM,RANDOM_MGC_2523,0,0,0,0,-0.0,-0.0,-0.006808639069531,-0.006808639069531,0.0687583167837696,0.148841024507153,0.0758897319281976,-0.2398683426146093,0.1334930249193397,-0.1980113413439462,0.8251833673581951,0.0,0.0,1.0,-inf,0.0,0.1140961696456701,1615.3801911005312,0,-0.7064622386868963,1.2454679243391993,RANDOM_MGC_2523,0.0,0.3,0.0,0.0
RANDOM,RANDOM_MGC_2524,2,4,1,1,0.1344279979328244,0.1344279979328244,0.1344279979328244,0.1344279979328244,0.2324188591468137,0.1469842976805834,0.1756589457238294,0.1094262383285824,0.1520649861740808,-0.1380307599356141,0.1471078568765923,0.1344279979328244,0.0672139989664122,0.8655720020671755,0.6931471805599453,1.4142135623730951,0.0688844718870139,240.8183816578702,0,-0.2579030277486899,0.2321691728283249,RANDOM_MGC_2524,0.1344279979328244,0.3,0.01807088662822744,0.2016419968992366
RANDOM,RANDOM_MGC_2525,3,9,3,3,0.3732598990465617,0.3732598990465617,0.1244199663488539,0.1244199663488539,0.0113406112298414,0.0930514904399697,0.1613853523765918,0.0878254253070292,0.1711081141334338,-0.1063656117326301,0.2146001270795676,0.1244199663488539,0.0622099831744269,0.8755800336511461,1.0986122886681096,1.7320508075688772,0.1791817736253311,1378.841543920102,1,-0.2896879445070491,0.0341047510198229,RANDOM_MGC_2525,0.1244199663488539,0.3,0.015480328026249936,0.1866299495232808
RANDOM,RANDOM_MGC_2526,7,49,21,21,1.520559513421646,1.520559513421646,0.0724075958772212,0.0724075958772212,0.0285487908126089,0.0537591407117523,0.0927924214461659,0.0480836374808929,0.3088237059483017,0.0009266410320785,0.0901737389221972,0.0724075958772212,0.0362037979386106,0.9275924041227788,1.9459101490553128,2.6457513110645907,0.0345596923035479,596.3731117716637,2,-0.4548761587902321,0.0105331923594168,RANDOM_MGC_2526,0.0724075958772212,0.3,0.005242859940718981,0.1086113938158318
